CIFAR search summary
Input log: 20260707_065827_213717/cifar_search_bias_split.log
Output directory: 20260707_065827_213717/cifar_search_bias_split_plots
Curves plot: 20260707_065827_213717/cifar_search_bias_split_plots/curves.png
Landscape plot: 20260707_065827_213717/cifar_search_bias_split_plots/landscapes.png
More landscape plot: 20260707_065827_213717/cifar_search_bias_split_plots/landscapes_more.png

Run 0: batch_size=2000 train_epochs=8 n_steps=40 m_steps=40
Final val_acc=0.9305 tta_val_acc=0.9408 run_seconds=5.038e+04
Parsed 1378 main evaluations, 0 blocked main evaluations, 24700 cooldown candidates, 0 blocked candidates, 200 train-loss points.

Best main eval: interval=4 main=0.9408 muon_lr=0.01 momentum=0.8 whiten_bias_lr=1 bn_bias_lr=4.6 head_lr=170
Best eval cooldown: interval=3 best_cooldown=0.9417 main_muon_lr=0.028 main_momentum=0.8 main_whiten_bias_lr=1 main_bn_bias_lr=7.7 main_head_lr=21
Best cooldown candidate: interval=3 tta_val_acc=0.9417 muon_lr=0.01 momentum=0.8 whiten_bias_lr=1 bn_bias_lr=4.6 head_lr=1300

main:
interval=0 muon_lr=0.22 momentum=0.7 whiten_bias_lr=4.6 bn_bias_lr=60 head_lr=280 path_final_tta=0.9109
phase=main     score=0.7979   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=21       head_lr=280     
phase=cooldown score=0.9059   muon_lr=0.028    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=13       head_lr=460     
phase=main     score=0.804    muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=36       head_lr=280     
phase=cooldown score=0.9083   muon_lr=0.028    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=13       head_lr=460     
phase=main     score=0.8016   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9108   muon_lr=0.028    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=13       head_lr=460     
phase=main     score=0.7734   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=99       head_lr=280     
phase=cooldown score=0.9055   muon_lr=0.028    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=460     
phase=main     score=0.7542   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=170      head_lr=280     
phase=cooldown score=0.9079   muon_lr=0.028    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=36       head_lr=460     
phase=main     score=0.7714   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=280      head_lr=280     
phase=cooldown score=0.9039   muon_lr=0.028    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=60       head_lr=460     
phase=main     score=0.7401   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=460      head_lr=280     
phase=cooldown score=0.8936   muon_lr=0.028    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=99       head_lr=460     
phase=main     score=0.5351   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=770      head_lr=280     
phase=cooldown score=0.8737   muon_lr=0.028    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=36       head_lr=460     
phase=main     score=0.3618   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=1300     head_lr=280     
phase=cooldown score=0.7643   muon_lr=0.028    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=36       head_lr=460     
phase=main     score=0.1574   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=2100     head_lr=280     
phase=cooldown score=0.7396   muon_lr=0.028    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=60       head_lr=460     
phase=main     score=0.2394   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=3500     head_lr=280     
phase=cooldown score=0.6267   muon_lr=0.028    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=60       head_lr=460     
phase=main     score=0.1885   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=5900     head_lr=280     
phase=cooldown score=0.4002   muon_lr=0.028    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=60       head_lr=460     
phase=main     score=0.1075   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=9800     head_lr=280     
phase=cooldown score=0.2277   muon_lr=0.028    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=770      head_lr=460     
phase=main     score=0.1      muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=1.6e+04  head_lr=280     
phase=cooldown score=0.2562   muon_lr=0.028    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=460     
phase=main     score=0.1      muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=2.7e+04  head_lr=280     
phase=cooldown score=0.1      muon_lr=0.028    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=13       head_lr=460     
phase=main     score=0.8016   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9108   muon_lr=0.028    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=13       head_lr=460     
phase=main     score=0.8016   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9113   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=21       head_lr=770     
phase=main     score=0.8016   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9113   muon_lr=NA       momentum=NA       whiten_bias_lr=NA       bn_bias_lr=NA       head_lr=NA      
phase=main     score=0.8356   muon_lr=0.13     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9099   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=21       head_lr=770     
phase=main     score=0.7104   muon_lr=0.36     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.8973   muon_lr=0.047    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=21       head_lr=770     
phase=main     score=0.7909   muon_lr=0.22     momentum=0.6      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9072   muon_lr=0.047    momentum=0.6      whiten_bias_lr=7.7      bn_bias_lr=21       head_lr=770     
phase=main     score=0.7905   muon_lr=0.22     momentum=0.8      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9057   muon_lr=0.028    momentum=0.8      whiten_bias_lr=7.7      bn_bias_lr=21       head_lr=770     
phase=main     score=0.8056   muon_lr=0.22     momentum=0.7      whiten_bias_lr=1        bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9079   muon_lr=0.028    momentum=0.7      whiten_bias_lr=21       bn_bias_lr=21       head_lr=770     
phase=main     score=0.7961   muon_lr=0.22     momentum=0.7      whiten_bias_lr=1.7      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9055   muon_lr=0.028    momentum=0.7      whiten_bias_lr=36       bn_bias_lr=21       head_lr=770     
phase=main     score=0.8006   muon_lr=0.22     momentum=0.7      whiten_bias_lr=2.8      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.909    muon_lr=0.028    momentum=0.7      whiten_bias_lr=13       bn_bias_lr=21       head_lr=770     
phase=main     score=0.8016   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9113   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=21       head_lr=770     
phase=main     score=0.8003   muon_lr=0.22     momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9056   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=21       head_lr=770     
phase=main     score=0.8033   muon_lr=0.22     momentum=0.7      whiten_bias_lr=13       bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9083   muon_lr=0.028    momentum=0.7      whiten_bias_lr=60       bn_bias_lr=21       head_lr=770     
phase=main     score=0.8052   muon_lr=0.22     momentum=0.7      whiten_bias_lr=21       bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9077   muon_lr=0.028    momentum=0.7      whiten_bias_lr=2.8      bn_bias_lr=21       head_lr=770     
phase=main     score=0.8004   muon_lr=0.22     momentum=0.7      whiten_bias_lr=36       bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9077   muon_lr=0.028    momentum=0.7      whiten_bias_lr=99       bn_bias_lr=21       head_lr=770     
phase=main     score=0.7972   muon_lr=0.22     momentum=0.7      whiten_bias_lr=60       bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9087   muon_lr=0.028    momentum=0.7      whiten_bias_lr=36       bn_bias_lr=21       head_lr=770     
phase=main     score=0.787    muon_lr=0.22     momentum=0.7      whiten_bias_lr=99       bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9061   muon_lr=0.028    momentum=0.7      whiten_bias_lr=21       bn_bias_lr=21       head_lr=770     
phase=main     score=0.78     muon_lr=0.22     momentum=0.7      whiten_bias_lr=170      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9069   muon_lr=0.028    momentum=0.7      whiten_bias_lr=21       bn_bias_lr=21       head_lr=770     
phase=main     score=0.7826   muon_lr=0.22     momentum=0.7      whiten_bias_lr=280      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.903    muon_lr=0.028    momentum=0.7      whiten_bias_lr=1.7      bn_bias_lr=21       head_lr=770     
phase=main     score=0.7736   muon_lr=0.22     momentum=0.7      whiten_bias_lr=460      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9053   muon_lr=0.028    momentum=0.7      whiten_bias_lr=60       bn_bias_lr=21       head_lr=770     
phase=main     score=0.7836   muon_lr=0.22     momentum=0.7      whiten_bias_lr=770      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9003   muon_lr=0.028    momentum=0.7      whiten_bias_lr=1300     bn_bias_lr=21       head_lr=770     
phase=main     score=0.7769   muon_lr=0.22     momentum=0.7      whiten_bias_lr=1300     bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9022   muon_lr=0.028    momentum=0.7      whiten_bias_lr=2100     bn_bias_lr=21       head_lr=770     
phase=main     score=0.782    muon_lr=0.22     momentum=0.7      whiten_bias_lr=2100     bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.896    muon_lr=0.028    momentum=0.7      whiten_bias_lr=21       bn_bias_lr=21       head_lr=770     
phase=main     score=0.773    muon_lr=0.22     momentum=0.7      whiten_bias_lr=3500     bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.8963   muon_lr=0.028    momentum=0.7      whiten_bias_lr=3500     bn_bias_lr=21       head_lr=770     
phase=main     score=0.7848   muon_lr=0.22     momentum=0.7      whiten_bias_lr=5900     bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.8979   muon_lr=0.028    momentum=0.7      whiten_bias_lr=9800     bn_bias_lr=21       head_lr=770     
phase=main     score=0.7827   muon_lr=0.22     momentum=0.7      whiten_bias_lr=9800     bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.8918   muon_lr=0.028    momentum=0.7      whiten_bias_lr=2.7e+04  bn_bias_lr=21       head_lr=770     
phase=main     score=0.7644   muon_lr=0.22     momentum=0.7      whiten_bias_lr=1.6e+04  bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.8888   muon_lr=0.028    momentum=0.7      whiten_bias_lr=60       bn_bias_lr=21       head_lr=770     
phase=main     score=0.6488   muon_lr=0.22     momentum=0.7      whiten_bias_lr=2.7e+04  bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.8507   muon_lr=0.028    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=21       head_lr=770     
phase=main     score=0.8019   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=1        head_lr=280     
phase=cooldown score=0.9089   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=770     
phase=main     score=0.7767   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=1.7      head_lr=280     
phase=cooldown score=0.9032   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=36       head_lr=770     
phase=main     score=0.7805   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=2.8      head_lr=280     
phase=cooldown score=0.9045   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=21       head_lr=770     
phase=main     score=0.8127   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=4.6      head_lr=280     
phase=cooldown score=0.9062   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=36       head_lr=770     
phase=main     score=0.7865   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=7.7      head_lr=280     
phase=cooldown score=0.9072   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=36       head_lr=770     
phase=main     score=0.7861   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=13       head_lr=280     
phase=cooldown score=0.9071   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.7979   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=21       head_lr=280     
phase=cooldown score=0.9066   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=21       head_lr=770     
phase=main     score=0.804    muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=36       head_lr=280     
phase=cooldown score=0.9084   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=1        head_lr=770     
phase=main     score=0.8016   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9113   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=21       head_lr=770     
phase=main     score=0.7734   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=99       head_lr=280     
phase=cooldown score=0.9055   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=1.7      head_lr=770     
phase=main     score=0.7542   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=170      head_lr=280     
phase=cooldown score=0.9087   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=36       head_lr=770     
phase=main     score=0.7714   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=280      head_lr=280     
phase=cooldown score=0.9046   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=36       head_lr=770     
phase=main     score=0.7401   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=460      head_lr=280     
phase=cooldown score=0.8947   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=99       head_lr=770     
phase=main     score=0.5351   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=770      head_lr=280     
phase=cooldown score=0.8737   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=60       head_lr=770     
phase=main     score=0.3618   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=1300     head_lr=280     
phase=cooldown score=0.7717   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=21       head_lr=770     
phase=main     score=0.1574   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=2100     head_lr=280     
phase=cooldown score=0.7448   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.2394   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=3500     head_lr=280     
phase=cooldown score=0.6525   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=36       head_lr=770     
phase=main     score=0.1885   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=5900     head_lr=280     
phase=cooldown score=0.425    muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=36       head_lr=770     
phase=main     score=0.1075   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=9800     head_lr=280     
phase=cooldown score=0.2365   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=99       head_lr=770     
phase=main     score=0.1      muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=1.6e+04  head_lr=280     
phase=cooldown score=0.2576   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=1.7      head_lr=770     
phase=main     score=0.1      muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=2.7e+04  head_lr=280     
phase=cooldown score=0.1      muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=770     
phase=main     score=0.783    muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=1       
phase=cooldown score=0.9025   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=280     
phase=main     score=0.7847   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=1.7     
phase=cooldown score=0.903    muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=170     
phase=main     score=0.786    muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=2.8     
phase=cooldown score=0.9022   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=280     
phase=main     score=0.7892   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=4.6     
phase=cooldown score=0.9002   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=460     
phase=main     score=0.7923   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=7.7     
phase=cooldown score=0.9049   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=280     
phase=main     score=0.788    muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=13      
phase=cooldown score=0.9016   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=460     
phase=main     score=0.7796   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=21      
phase=cooldown score=0.9019   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=170     
phase=main     score=0.7886   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=36      
phase=cooldown score=0.907    muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=460     
phase=main     score=0.7947   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=60      
phase=cooldown score=0.905    muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=280     
phase=main     score=0.7962   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=99      
phase=cooldown score=0.9058   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=99      
phase=main     score=0.8104   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=170     
phase=cooldown score=0.908    muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=460     
phase=main     score=0.8016   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9113   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=21       head_lr=770     
phase=main     score=0.8009   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=460     
phase=cooldown score=0.9068   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=2100    
phase=main     score=0.8085   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=770     
phase=cooldown score=0.905    muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=2100    
phase=main     score=0.7973   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=1300    
phase=cooldown score=0.9061   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=21      
phase=main     score=0.7569   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=2100    
phase=cooldown score=0.9028   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=9800    
phase=main     score=0.7898   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=3500    
phase=cooldown score=0.8959   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=1.6e+04 
phase=main     score=0.7043   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=5900    
phase=cooldown score=0.8759   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=5900    
phase=main     score=0.1779   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=9800    
phase=cooldown score=0.3769   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=1.6e+04 
phase=main     score=0.1582   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=1.6e+04 
phase=cooldown score=0.1942   muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=170     
phase=main     score=0.1003   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=2.7e+04 
phase=cooldown score=0.1      muon_lr=0.028    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=13       head_lr=460     
interval=1
phase=main     score=0.7958   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9169   muon_lr=0.028    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=13       head_lr=99      
phase=main     score=0.7958   muon_lr=0.22     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9169   muon_lr=NA       momentum=NA       whiten_bias_lr=NA       bn_bias_lr=NA       head_lr=NA      
phase=main     score=0.8571   muon_lr=0.13     momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9226   muon_lr=0.028    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=13       head_lr=99      
phase=main     score=0.8952   muon_lr=0.078    momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.928    muon_lr=0.017    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=13       head_lr=99      
phase=main     score=0.9056   muon_lr=0.047    momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9254   muon_lr=0.01     momentum=0.7      whiten_bias_lr=1        bn_bias_lr=13       head_lr=99      
phase=main     score=0.8963   muon_lr=0.078    momentum=0.6      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9272   muon_lr=0.017    momentum=0.6      whiten_bias_lr=1        bn_bias_lr=13       head_lr=99      
phase=main     score=0.8896   muon_lr=0.078    momentum=0.8      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9272   muon_lr=0.017    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=13       head_lr=99      
phase=main     score=0.8925   muon_lr=0.078    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.927    muon_lr=0.017    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=13       head_lr=99      
phase=main     score=0.8954   muon_lr=0.078    momentum=0.7      whiten_bias_lr=1.7      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9281   muon_lr=0.017    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=13       head_lr=99      
phase=main     score=0.8957   muon_lr=0.078    momentum=0.7      whiten_bias_lr=2.8      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9301   muon_lr=0.017    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=13       head_lr=99      
phase=main     score=0.8952   muon_lr=0.078    momentum=0.7      whiten_bias_lr=4.6      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.928    muon_lr=0.017    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=13       head_lr=99      
phase=main     score=0.8939   muon_lr=0.078    momentum=0.7      whiten_bias_lr=7.7      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9285   muon_lr=0.017    momentum=0.7      whiten_bias_lr=1.7      bn_bias_lr=13       head_lr=99      
phase=main     score=0.8946   muon_lr=0.078    momentum=0.7      whiten_bias_lr=13       bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9276   muon_lr=0.017    momentum=0.7      whiten_bias_lr=1.7      bn_bias_lr=13       head_lr=99      
phase=main     score=0.8968   muon_lr=0.078    momentum=0.7      whiten_bias_lr=21       bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9282   muon_lr=0.017    momentum=0.7      whiten_bias_lr=1.7      bn_bias_lr=13       head_lr=99      
phase=main     score=0.8918   muon_lr=0.078    momentum=0.7      whiten_bias_lr=36       bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9269   muon_lr=0.017    momentum=0.7      whiten_bias_lr=1.7      bn_bias_lr=13       head_lr=99      
phase=main     score=0.8939   muon_lr=0.078    momentum=0.7      whiten_bias_lr=60       bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.927    muon_lr=0.017    momentum=0.7      whiten_bias_lr=1.7      bn_bias_lr=13       head_lr=99      
phase=main     score=0.895    muon_lr=0.078    momentum=0.7      whiten_bias_lr=99       bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9266   muon_lr=0.017    momentum=0.7      whiten_bias_lr=1.7      bn_bias_lr=13       head_lr=99      
phase=main     score=0.8929   muon_lr=0.078    momentum=0.7      whiten_bias_lr=170      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9272   muon_lr=0.017    momentum=0.7      whiten_bias_lr=1.7      bn_bias_lr=13       head_lr=99      
phase=main     score=0.889    muon_lr=0.078    momentum=0.7      whiten_bias_lr=280      bn_bias_lr=60       head_lr=280     
phase=cooldown score=0.9248   muon_lr=0.017    momentum=0.7      whiten_bias_lr=1.7      bn_bias_lr=13       head_lr=99      
phase=main     score=0.8841   muon_lr=0.078    momentum=0.7      whiten_bias_lr=460      bn_bias_lr=60       head_lr=280     
